,,bilateral,inconclusive,left,right
1.52,0.6,0.0380067953195,0.000183927412547,0.961800352793,8.92447475243e-06
1.53,0.6,0.0403069617016,0.000183992918734,0.959499857873,9.1875070103e-06
1.54,0.6,0.0427165473154,0.000183604356007,0.957090424469,9.42385930938e-06
1.55,0.6,0.0452500576164,0.000180229202407,0.954560087041,9.62613980349e-06
1.56,0.6,0.0479024566052,0.000180775037865,0.951906842844,9.92551337719e-06
1.57,0.6,0.0506803065014,0.000180046121052,0.949129584018,1.00633591752e-05
1.58,0.6,0.053576806819,0.000177119998946,0.946235860457,1.02127251221e-05
1.59,0.6,0.0565898833989,0.000179763753882,0.943219886686,1.04661608379e-05
1.6,0.6,0.0597139606161,0.000180320480575,0.940095060829,1.06580745137e-05
1.61,0.6,0.0629490533516,0.000180258579805,0.936859894013,1.07940551464e-05
1.62,0.6,0.0662752330848,0.000180043883672,0.933533705188,1.10178440307e-05
1.63,0.6,0.0696757115403,0.000182296618973,0.930130817061,1.11747799833e-05
1.64,0.6,0.0731431722368,0.00018284825297,0.926662668263,1.13112473355e-05
1.65,0.6,0.0766678504611,0.000179532462541,0.923141269783,1.13472932151e-05
1.66,0.6,0.0802019694241,0.000182991603127,0.919603523307,1.15156658701e-05
1.67,0.6,0.0837433643969,0.00018403866251,0.916060899901,1.16970392779e-05
1.68,0.6,0.0872949548355,0.000181920717024,0.912511339782,1.17846649499e-05
1.69,0.6,0.0908367255853,0.000180349273762,0.908971091441,1.18337004154e-05
-0.1,0.61,0.000588257962201,0.00508652574173,0.994301146254,2.40700420988e-05
-0.09,0.61,0.000578117973552,0.00497104565543,0.994427477447,2.33589243685e-05
-0.08,0.61,0.000567990240364,0.00485496287813,0.994554390545,2.26563365438e-05
-0.07,0.61,0.000557952019901,0.00474247006011,0.99467761668,2.19612397856e-05
-0.06,0.61,0.000547967555143,0.00463147094814,0.994799286717,2.12747796701e-05
-0.05,0.61,0.000538039022973,0.0045219783672,0.994919385227,2.0597382689e-05
-0.04,0.61,0.000529434053018,0.00441455051612,0.995036088858,1.99265727988e-05
-0.03,0.61,0.000521017866857,0.00430595060043,0.99515376145,1.92700828883e-05
-0.02,0.61,0.000511413324063,0.0042010393503,0.995268924583,1.86227422734e-05
-0.01,0.61,0.000501867950793,0.00409768576835,0.995382460088,1.79861924353e-05
-5.55111512313e-17,0.61,0.000495040687852,0.00399414730561,0.995493435859,1.73761474156e-05
0.01,0.61,0.000485535414212,0.00389406286986,0.995603640794,1.67609220919e-05
0.02,0.61,0.000474458041011,0.00379529004221,0.995714094121,1.61577953875e-05
0.03,0.61,0.000465131438426,0.0036983888127,0.995820912422,1.55673268402e-05
0.04,0.61,0.000455828561207,0.00360079198817,0.995928388771,1.49906798308e-05
0.05,0.61,0.000446657806675,0.00350713957052,0.996031776187,1.44264354197e-05
0.06,0.61,0.000437571227055,0.00341510141966,0.996133451539,1.38758138397e-05
0.07,0.61,0.000428572968418,0.00332468334383,0.996233404583,1.33391051403e-05
0.08,0.61,0.000420873436364,0.00323330168421,0.996332987525,1.28373539969e-05
0.09,0.61,0.000411779965452,0.00314635918727,0.996429533954,1.23268935454e-05
0.1,0.61,0.000402796649153,0.0030610367641,0.996524335376,1.18312111762e-05
0.11,0.61,0.00039392773435,0.00297733669042,0.996617385136,1.13504397178e-05
0.12,0.61,0.00038657037924,0.00289598025906,0.996706569494,1.08798674139e-05
0.13,0.61,0.000378073061214,0.0028131334578,0.996798362771,1.04307100949e-05
0.14,0.61,0.000368383986387,0.00273210051501,0.996889519496,9.99600273337e-06
0.15,0.61,0.000360109962389,0.00265259677722,0.996977716495,9.57676503855e-06
0.16,0.61,0.000352013962857,0.00257703634557,0.997061778143,9.17154878987e-06
0.17,0.61,0.000344045508947,0.00250309445037,0.997144078879,8.78116141893e-06
0.18,0.61,0.000336207153339,0.0024307655415,0.997224621836,8.40546910507e-06
0.19,0.61,0.000329875924217,0.00236081750414,0.997301266812,8.03975918293e-06
0.2,0.61,0.000321058608183,0.00229157896585,0.99737966918,7.69324588565e-06
0.21,0.61,0.000313814532166,0.0022239492221,0.997454875111,7.36113487122e-06
0.22,0.61,0.000306697484555,0.00215790629852,0.997528353438,7.04277932933e-06
0.23,0.61,0.00029970862206,0.0020934382665,0.997600115207,6.73790399099e-06
0.24,0.61,0.000292848823901,0.00203053203071,0.997670172942,6.44620351071e-06
0.25,0.61,0.000286118703391,0.00196917335199,0.997738540591,6.16735319333e-06
0.26,0.61,0.000279518621541,0.00190934687641,0.997805233491,5.90101092991e-06
0.27,0.61,0.000273048702119,0.00185103616985,0.997870268309,5.64681901674e-06
0.28,0.61,0.000266708847669,0.00179422375814,0.997933662987,5.40440682745e-06
0.29,0.61,0.000260498755988,0.00173889117204,0.997995436676,5.173396243e-06
0.3,0.61,0.000254417936698,0.00168501899683,0.998055609669,4.9533978995e-06
0.31,0.61,0.000248465727551,0.00163258692579,0.998114203331,4.74401580904e-06
0.32,0.61,0.000242641310192,0.00158157381712,0.99817124002,4.5448526959e-06
0.33,0.61,0.000236897391276,0.00152991335933,0.998228833113,4.35613601371e-06
0.34,0.61,0.000231325824788,0.00148171332072,0.998282784662,4.17619267211e-06
0.35,0.61,0.000225684008554,0.00143056500647,0.99833974437,4.00661505167e-06
0.36,0.61,0.000218612404867,0.00138269396922,0.998394848646,3.84498038712e-06
0.37,0.61,0.000213384916252,0.00133635445716,0.99844656885,3.6917765229e-06
0.38,0.61,0.000206689905676,0.00129330860068,0.998496456178,3.54531537594e-06
0.39,0.61,0.000201810971873,0.00125177453179,0.998543007917,3.40657893851e-06
0.4,0.61,0.000197047053966,0.00121146414754,0.9985882138,3.27499896283e-06
0.41,0.61,0.00019227531282,0.00117017806149,0.9986343957,3.15092588747e-06
0.42,0.61,0.000187736738181,0.00113228681202,0.99867694386,3.0325893865e-06
0.43,0.61,0.000183308195,0.00109554029155,0.998718231117,2.92039649978e-06
0.44,0.61,0.000178987937704,0.0010599123193,0.998758285704,2.81403934979e-06
0.45,0.61,0.000174774187141,0.00102537667676,0.998797135923,2.71321344241e-06
0.46,0.61,0.000170665135245,0.000991907158904,0.998834810075,2.61763044722e-06
0.47,0.61,0.000166658949397,0.000959477622772,0.998871336414,2.5270134352e-06
0.48,0.61,0.000162753776568,0.000928062033237,0.998906743099,2.44109121544e-06
0.49,0.61,0.000157543789556,0.000897667521261,0.998942429614,2.35907539494e-06
0.5,0.61,0.000153852322492,0.000868202324714,0.99897566354,2.28181316309e-06
0.51,0.61,0.000150256315165,0.000839674084992,0.999007861071,2.20852875358e-06
0.52,0.61,0.000146753860599,0.000812057597758,0.999039049535,2.13900679538e-06
0.53,0.61,0.000143343050772,0.000785327952124,0.999069255948,2.07304960243e-06
0.54,0.61,0.000140021980246,0.000759460559387,0.999098506995,2.01046528137e-06
0.55,0.61,0.00013667590546,0.000732303993156,0.999129068368,1.95173385628e-06
0.56,0.61,0.000133529471061,0.000708138734236,0.99915643646,1.89533465093e-06
0.57,0.61,0.00013046710486,0.000684762960096,0.999182928122,1.84181260568e-06
0.58,0.61,0.000127486948725,0.000662153634566,0.99920856839,1.79102646804e-06
0.59,0.61,0.000124587165928,0.000640288149042,0.999233381838,1.74284725426e-06
0.6,0.61,0.000121765945247,0.000619144337042,0.999257392561,1.69715671367e-06
0.61,0.61,0.000121026088164,0.000599255018892,0.999278065931,1.65296144686e-06
0.62,0.61,0.000120802180077,0.000580184380318,0.999297402729,1.61071064601e-06
0.63,0.61,0.000120802767324,0.00055994899598,0.999317677258,1.57097870923e-06
0.64,0.61,0.000123297834124,0.000543161332711,0.999332009222,1.53161073345e-06
0.65,0.61,0.000122101996459,0.000525515729085,0.999350886537,1.49573706924e-06
0.66,0.61,0.00012091818134,0.000506302606576,0.999371316955,1.4622572611e-06
0.67,0.61,0.00011865290603,0.000489835434284,0.999390082251,1.42940819675e-06
0.68,0.61,0.000118771942795,0.000474508021345,0.999405322495,1.39754124443e-06
0.69,0.61,0.000120819348429,0.000459812382816,0.999418000959,1.36731015916e-06
0.7,0.61,0.000119685191099,0.000445005762109,0.999433969478,1.33956860335e-06
0.71,0.61,0.000122518242052,0.000429534485931,0.999446634744,1.31252772317e-06
0.72,0.61,0.000123642146969,0.000413829435861,0.999461240405,1.28801246315e-06
0.73,0.61,0.00012527554506,0.000400768383812,0.999472692094,1.26397701263e-06
0.74,0.61,0.000125660855418,0.000387922753079,0.999485175258,1.24113332483e-06
0.75,0.61,0.000128176022502,0.0003757969832,0.999494807347,1.21964745502e-06
0.76,0.61,0.000133375896475,0.000365053413491,0.999500372312,1.19837764492e-06
0.77,0.61,0.000137019581409,0.000353817765059,0.999507983443,1.17921055088e-06
0.78,0.61,0.000141212793722,0.000342995793505,0.999514630176,1.16123690666e-06
0.79,0.61,0.000147903506388,0.00033140335732,0.999519549026,1.14411000054e-06
0.8,0.61,0.000153495405176,0.000321433512814,0.99952394274,1.1283424511e-06
0.81,0.61,0.000164188928153,0.000314235625321,0.999520463888,1.11155861999e-06
0.82,0.61,0.000171551190533,0.000305048574726,0.999522302322,1.09791276501e-06
0.83,0.61,0.000178128359153,0.000296072290828,0.999524713897,1.08545346679e-06
0.84,0.61,0.000185711118601,0.000287822662489,0.999525392147,1.07407240357e-06
0.85,0.61,0.000195234136743,0.000277315507668,0.999526385973,1.06438266809e-06
0.86,0.61,0.000210612121366,0.000267091345488,0.999521242099,1.0544346035e-06
0.87,0.61,0.000225973444838,0.000259965020303,0.999513015872,1.04566278381e-06
0.88,0.61,0.000243011365607,0.000253280710638,0.99950266996,1.03796380969e-06
0.89,0.61,0.000258878251754,0.000244327278817,0.99949576123,1.03323914502e-06
0.9,0.61,0.000288833712821,0.000240666048573,0.999469476542,1.02369629324e-06
0.91,0.61,0.000310156010216,0.000234662329866,0.999454161702,1.01995827416e-06
0.92,0.61,0.000333640945489,0.000228926641913,0.999436414811,1.01760127774e-06
0.93,0.61,0.00035975638951,0.000223127145019,0.999416101007,1.0154581889e-06
0.94,0.61,0.000388324186353,0.000217975820406,0.999392684009,1.0159846857e-06
0.95,0.61,0.000419715346757,0.000213067987093,0.999366198516,1.0181502014e-06
0.96,0.61,0.000452481262156,0.000206374454193,0.999340122734,1.0215492113e-06
0.97,0.61,0.000487033779089,0.000202307852646,0.999309632595,1.02577343153e-06
0.98,0.61,0.000528655583802,0.000198145266003,0.999272165504,1.03364594365e-06
0.99,0.61,0.000576631154892,0.000194544530406,0.99922778158,1.04273501338e-06
1.0,0.61,0.000626839187739,0.000190827919454,0.99918127777,1.05512290849e-06
1.01,0.61,0.000681805053128,0.000187316810054,0.999129807923,1.07021377181e-06
1.02,0.61,0.000744227584605,0.000184340447072,0.999070344623,1.08734555701e-06
1.03,0.61,0.000812634251609,0.000181306217528,0.999004951952,1.10757916295e-06
1.04,0.61,0.000887362912973,0.000180344758818,0.998931161315,1.13101281797e-06
1.05,0.61,0.000966642142199,0.000177641901618,0.998854556179,1.15977700876e-06
1.06,0.61,0.00105804374229,0.000175532117095,0.998765233075,1.19106524696e-06
1.07,0.61,0.00115555393079,0.000173325577436,0.998669892396,1.22809534231e-06
1.08,0.61,0.00126105044111,0.000169130902641,0.998568547848,1.27080780058e-06
1.09,0.61,0.00137748636462,0.000167150222272,0.998454067973,1.29543982894e-06
1.1,0.61,0.00150014011548,0.00016565824449,0.998332858335,1.34330500552e-06
1.11,0.61,0.0016360664311,0.000164000235358,0.998198535674,1.39765970667e-06
1.12,0.61,0.00178910612774,0.000162504920292,0.998046957831,1.43112055637e-06
1.13,0.61,0.00194853563348,0.000161391094021,0.997888580922,1.49235097899e-06
1.14,0.61,0.00212627659107,0.00016004307864,0.997712143843,1.5364869427e-06
1.15,0.61,0.00231763928202,0.000156830715571,0.997523922148,1.60785480394e-06
1.16,0.61,0.00253066354627,0.000154685410593,0.997312966622,1.6844207483e-06
1.17,0.61,0.00275382396471,0.000151934817481,0.997092469028,1.77218968908e-06
1.18,0.61,0.00299972966681,0.000153754404422,0.99684464973,1.86619885497e-06
1.19,0.61,0.00326303757637,0.000153337469988,0.996581676798,1.94815559934e-06
1.2,0.61,0.0035465957969,0.000153198086312,0.996298147482,2.05863525867e-06
1.21,0.61,0.00385726066355,0.000153048381889,0.995987541676,2.14927829633e-06
1.22,0.61,0.00418928033991,0.00015290588032,0.995655569193,2.24458712791e-06
1.23,0.61,0.00454033579776,0.00015296391545,0.995304328355,2.37193194154e-06
1.24,0.61,0.00491567604872,0.000151041219469,0.99493077282,2.50991170011e-06
1.25,0.61,0.00533122829492,0.000150983942268,0.994515186413,2.60135015518e-06
1.26,0.61,0.00576511903546,0.000151347376083,0.994080787998,2.74559056703e-06
1.27,0.61,0.00623423632722,0.000149655099458,0.993613212334,2.89623942591e-06
1.28,0.61,0.00672900170993,0.000149959936282,0.993118006736,3.03161795874e-06
1.29,0.61,0.00725471481225,0.000150863788114,0.992591225477,3.19592279413e-06
1.3,0.61,0.0078128571453,0.000151509103366,0.992032263916,3.36983486766e-06
1.31,0.61,0.00841029673696,0.000152580209108,0.991433598113,3.52494112563e-06
1.32,0.61,0.00903942258879,0.000154131695911,0.99080273632,3.70939513396e-06
1.33,0.61,0.00970186129602,0.000154721086545,0.990139521227,3.89639034096e-06
1.34,0.61,0.0104153843202,0.000155185867227,0.989425367656,4.06215614885e-06
1.35,0.61,0.0111657415732,0.000153753338344,0.988676272113,4.23297494744e-06
1.36,0.61,0.0119503241361,0.000154499933383,0.987890737201,4.43872989263e-06
1.37,0.61,0.0127871069046,0.000156669148988,0.987051574076,4.64986995426e-06
1.38,0.61,0.0136752097568,0.000157686900357,0.986162297702,4.8056411028e-06
1.39,0.61,0.0146052614853,0.000158040669609,0.985231696837,5.00100778283e-06
1.4,0.61,0.015592794742,0.000159723624859,0.984242248899,5.23273366384e-06
1.41,0.61,0.0166365818674,0.000159937477331,0.983198062098,5.41855694988e-06
1.42,0.61,0.0177422344731,0.000160300620437,0.982091853647,5.61125938171e-06
1.43,0.61,0.0189026112952,0.000158613886222,0.980932963765,5.81105372221e-06
1.44,0.61,0.0201446898528,0.000161337971892,0.979687958613,6.01356205943e-06
1.45,0.61,0.0214450970426,0.000161693464369,0.978386985644,6.22384875828e-06
1.46,0.61,0.0228307910714,0.000161340101304,0.977001500931,6.36789609789e-06
1.47,0.61,0.0242876116159,0.000160466988309,0.975545327127,6.59426857775e-06
1.48,0.61,0.0258251613761,0.000158716965306,0.974009320485,6.80117344991e-06
1.49,0.61,0.0274435367813,0.000157213206335,0.972392178752,7.0712608269e-06
1.5,0.61,0.0291672076009,0.000155174534564,0.970670400605,7.21725964648e-06
1.51,0.61,0.0309799895707,0.000154405976427,0.96885818557,7.41888264882e-06
1.52,0.61,0.0328964480792,0.000155532788009,0.966940416834,7.60229921683e-06
1.53,0.61,0.0349002535198,0.000151836386792,0.964940115521,7.794572873e-06
1.54,0.61,0.0370112973556,0.000152868964156,0.962827847793,7.98588688916e-06
1.55,0.61,0.0392275255114,0.00015437328212,0.960609904281,8.19692582825e-06
1.56,0.61,0.0415565228917,0.000156114375869,0.958278964853,8.3978796159e-06
1.57,0.61,0.0439840385988,0.000156152758628,0.95585117362,8.63502247829e-06
1.58,0.61,0.0465421257138,0.000158286688565,0.953290673412,8.91418590764e-06
1.59,0.61,0.0492221031034,0.000156651900937,0.950612228271,9.01672433814e-06
1.6,0.61,0.0520149845144,0.000154499746486,0.947821364804,9.15093470197e-06
1.61,0.61,0.0549203360819,0.000154899613158,0.944915430989,9.33331601829e-06
1.62,0.61,0.0579327816532,0.0001583984498,0.941899229791,9.59010629184e-06
1.63,0.61,0.0610727479173,0.000157080746104,0.938760485397,9.68593942211e-06
1.64,0.61,0.0643049467781,0.000158744925371,0.935526417873,9.89042359426e-06
1.65,0.61,0.0676109670247,0.000158958807856,0.932220041706,1.003246159e-05
1.66,0.61,0.0709962927802,0.000159665016848,0.928833901778,1.01404251811e-05
1.67,0.61,0.0744400521417,0.000158850793765,0.925390865341,1.02317232484e-05
1.68,0.61,0.0779195970296,0.000159269966223,0.921910803587,1.03294173579e-05
1.69,0.61,0.0814063765353,0.000163389712243,0.918419718756,1.05149961511e-05
-0.1,0.62,0.000540717918411,0.00467431007174,0.994763513194,2.14588162773e-05
-0.09,0.62,0.000530981188085,0.00456491938094,0.994883313765,2.07856661325e-05
-0.08,0.62,0.000521298689574,0.00445700595431,0.995001574302,2.01210542832e-05
-0.07,0.62,0.000511672609067,0.00435058213256,0.995118279835,1.94654228923e-05
-0.06,0.62,0.00050210527253,0.00424565996001,0.995233415546,1.88192214307e-05
-0.05,0.62,0.00049389604663,0.00414037990574,0.995347542412,1.81816357862e-05
-0.04,0.62,0.000482942735768,0.00403821699727,0.995461284471,1.75557957533e-05
-0.03,0.62,0.000473721557827,0.00393787447143,0.995571463213,1.69407574758e-05
-0.02,0.62,0.000467140258193,0.00383745525043,0.995679053926,1.63505655643e-05
-0.01,0.62,0.00045795905409,0.00374033619953,0.995785947827,1.57569190191e-05
-5.55111512313e-17,0.62,0.000448848521543,0.00364477982603,0.995891196233,1.5175419824e-05
0.01,0.62,0.000439812452237,0.0035507943757,0.995994786715,1.46064566524e-05
0.02,0.62,0.00043085474008,0.00345838741137,0.996096707454,1.40503941671e-05
0.03,0.62,0.000421979360009,0.00336756576094,0.99619694731,1.35075694936e-05
0.04,0.62,0.000413162983363,0.00327605538011,0.996297802461,1.29791755562e-05
0.05,0.62,0.000404422556327,0.0031861606094,0.996396952253,1.24645813243e-05
0.06,0.62,0.000396975171156,0.00309565040238,0.996495392176,1.19822502435e-05
0.07,0.62,0.000388193506423,0.00301154158344,0.996588771975,1.14929355565e-05
0.08,0.62,0.00037952404709,0.00292902576334,0.996680431947,1.10182429639e-05
0.09,0.62,0.000370970782967,0.00284810467356,0.996770366261,1.05582823727e-05
0.1,0.62,0.000363834034611,0.00276941959545,0.996856637327,1.01090426139e-05
0.11,0.62,0.000355681307641,0.00269159510491,0.996943044291,9.67929624399e-06
0.12,0.62,0.000347647355281,0.00261537102948,0.997027717303,9.26431250777e-06
0.13,0.62,0.000338311743643,0.00254072327845,0.997112101282,8.86369612798e-06
0.14,0.62,0.00033055181283,0.00246769191758,0.997193278192,8.47807772462e-06
0.15,0.62,0.000322918875697,0.00239624924514,0.997272724897,8.10698189939e-06
0.16,0.62,0.000315415190693,0.00232638903802,0.997350445516,7.75025501795e-06
0.17,0.62,0.000309329196556,0.00225879493511,0.997424472029,7.40383976521e-06
0.18,0.62,0.00030225415077,0.00219198186349,0.997498688101,7.0758852038e-06
0.19,0.62,0.000295303632265,0.00212673324774,0.997571201549,6.76157050942e-06
0.2,0.62,0.000288478840386,0.00206303770713,0.997642022824,6.46062826182e-06
0.21,0.62,0.000281780695921,0.00200088269986,0.997711163838,6.17276637616e-06
0.22,0.62,0.000275164226887,0.0019379729237,0.997780964245,5.89860462036e-06
0.23,0.62,0.00026872040655,0.00187888012007,0.997846763551,5.63592286787e-06
0.24,0.62,0.000262404432362,0.00182128331545,0.997910926928,5.38532464401e-06
0.25,0.62,0.000256176139335,0.00176309511996,0.997975581626,5.14711473849e-06
0.26,0.62,0.000250115692059,0.00170848074507,0.998036484012,4.91955137434e-06
0.27,0.62,0.00024392152695,0.0016486668135,0.998102706401,4.70525812435e-06
0.28,0.62,0.000238114670085,0.00159704574586,0.998160340448,4.49913576552e-06
0.29,0.62,0.000232433405243,0.00154682327742,0.99821644012,4.30319723318e-06
0.3,0.62,0.000226876792151,0.00149797807768,0.998271028083,4.11704721838e-06
0.31,0.62,0.00021981659884,0.00145029495368,0.998325948257,3.94019029864e-06
0.32,0.62,0.000214549035164,0.0014041430326,0.998377535503,3.77242888279e-06
0.33,0.62,0.000209401482706,0.00135930015895,0.998427685075,3.61328361125e-06
